,muh,mux,success_rate
1065,-3.2,0.4,0.137
1066,-3.2,0.48,0.126
1067,-3.2,0.56,0.13
1068,-3.2,0.64,0.114
1069,-3.2,0.72,0.098
1070,-3.2,0.8,0.116
1071,-3.2,0.88,0.112
1072,-3.2,0.96,0.117
1073,-3.2,1.04,0.098
1074,-3.2,1.12,0.085
1075,-3.2,1.2,0.107
1076,-3.2,1.28,0.103
1077,-3.2,1.36,0.118
1078,-3.2,1.44,0.112
1079,-3.2,1.52,0.093
1080,-3.2,1.6,0.096
1081,-3.2,1.68,0.102
1082,-3.2,1.76,0.092
1083,-3.2,1.84,0.1
1084,-3.2,1.92,0.093
1085,-3.2,2.0,0.105
1086,-3.2,2.08,0.099
1087,-3.2,2.16,0.098
1088,-3.2,2.24,0.094
1089,-3.2,2.32,0.096
1090,-3.2,2.4,0.104
1091,-3.2,2.48,0.102
1092,-3.2,2.56,0.103
1093,-3.2,2.64,0.102
1094,-3.2,2.72,0.101
1095,-3.2,2.8,0.097
1096,-3.2,2.88,0.089
1097,-3.2,2.96,0.106
1098,-3.2,3.04,0.099
1099,-3.2,3.12,0.091
1100,-3.2,3.2,0.101
1101,-3.2,3.28,0.119
1102,-3.2,3.36,0.106
1103,-3.2,3.44,0.095
1104,-3.2,3.52,0.105
1105,-3.2,3.6,0.117
1106,-3.2,3.68,0.094
1107,-3.2,3.76,0.11
1108,-3.2,3.84,0.095
1109,-3.2,3.92,0.119
1110,-3.2,4.0,0.117
1111,-3.12,-4.0,0.777
1112,-3.12,-3.92,0.77
1113,-3.12,-3.84,0.784
1114,-3.12,-3.76,0.761
1115,-3.12,-3.68,0.755
1116,-3.12,-3.6,0.731
1117,-3.12,-3.52,0.759
1118,-3.12,-3.44,0.736
1119,-3.12,-3.36,0.763
1120,-3.12,-3.28,0.76
1121,-3.12,-3.2,0.797
1122,-3.12,-3.12,0.787
1123,-3.12,-3.04,0.785
1124,-3.12,-2.96,0.816
1125,-3.12,-2.88,0.752
1126,-3.12,-2.8,0.767
1127,-3.12,-2.72,0.739
1128,-3.12,-2.64,0.708
1129,-3.12,-2.56,0.712
1130,-3.12,-2.48,0.704
1131,-3.12,-2.4,0.715
1132,-3.12,-2.32,0.686
1133,-3.12,-2.24,0.701
1134,-3.12,-2.16,0.72
1135,-3.12,-2.08,0.743
1136,-3.12,-2.0,0.737
1137,-3.12,-1.92,0.726
1138,-3.12,-1.84,0.71
1139,-3.12,-1.76,0.669
1140,-3.12,-1.68,0.643
1141,-3.12,-1.6,0.587
1142,-3.12,-1.52,0.538
1143,-3.12,-1.44,0.525
1144,-3.12,-1.36,0.501
1145,-3.12,-1.28,0.425
1146,-3.12,-1.2,0.44
1147,-3.12,-1.12,0.368
1148,-3.12,-1.04,0.388
1149,-3.12,-0.96,0.33
1150,-3.12,-0.88,0.305
1151,-3.12,-0.8,0.289
1152,-3.12,-0.72,0.285
1153,-3.12,-0.64,0.244
1154,-3.12,-0.56,0.23
1155,-3.12,-0.48,0.233
1156,-3.12,-0.4,0.217
1157,-3.12,-0.32,0.218
1158,-3.12,-0.24,0.197
1159,-3.12,-0.16,0.189
1160,-3.12,-0.08,0.163
1161,-3.12,0.0,0.16
1162,-3.12,0.08,0.163
1163,-3.12,0.16,0.149
1164,-3.12,0.24,0.176
1165,-3.12,0.32,0.16
1166,-3.12,0.4,0.15
1167,-3.12,0.48,0.144
1168,-3.12,0.56,0.13
1169,-3.12,0.64,0.119
1170,-3.12,0.72,0.125
1171,-3.12,0.8,0.125
1172,-3.12,0.88,0.105
1173,-3.12,0.96,0.108
1174,-3.12,1.04,0.118
1175,-3.12,1.12,0.1
1176,-3.12,1.2,0.108
1177,-3.12,1.28,0.113
1178,-3.12,1.36,0.095
1179,-3.12,1.44,0.093
1180,-3.12,1.52,0.116
1181,-3.12,1.6,0.102
1182,-3.12,1.68,0.11
1183,-3.12,1.76,0.101
1184,-3.12,1.84,0.093
1185,-3.12,1.92,0.1
1186,-3.12,2.0,0.102
1187,-3.12,2.08,0.097
1188,-3.12,2.16,0.099
1189,-3.12,2.24,0.1
1190,-3.12,2.32,0.098
1191,-3.12,2.4,0.092
1192,-3.12,2.48,0.106
1193,-3.12,2.56,0.102
1194,-3.12,2.64,0.089
1195,-3.12,2.72,0.102
1196,-3.12,2.8,0.094
1197,-3.12,2.88,0.112
1198,-3.12,2.96,0.102
1199,-3.12,3.04,0.091
1200,-3.12,3.12,0.093
1201,-3.12,3.2,0.102
1202,-3.12,3.28,0.098
1203,-3.12,3.36,0.107
1204,-3.12,3.44,0.099
1205,-3.12,3.52,0.111
1206,-3.12,3.6,0.101
1207,-3.12,3.68,0.101
1208,-3.12,3.76,0.088
1209,-3.12,3.84,0.107
1210,-3.12,3.92,0.108
1211,-3.12,4.0,0.095
1212,-3.04,-4.0,0.748
1213,-3.04,-3.92,0.782
1214,-3.04,-3.84,0.776
1215,-3.04,-3.76,0.776
1216,-3.04,-3.68,0.768
1217,-3.04,-3.6,0.735
1218,-3.04,-3.52,0.766
1219,-3.04,-3.44,0.77
1220,-3.04,-3.36,0.763
1221,-3.04,-3.28,0.761
1222,-3.04,-3.2,0.756
1223,-3.04,-3.12,0.761
1224,-3.04,-3.04,0.78
1225,-3.04,-2.96,0.775
1226,-3.04,-2.88,0.806
1227,-3.04,-2.8,0.776
1228,-3.04,-2.72,0.742
1229,-3.04,-2.64,0.747
1230,-3.04,-2.56,0.738
1231,-3.04,-2.48,0.714
1232,-3.04,-2.4,0.719
1233,-3.04,-2.32,0.707
1234,-3.04,-2.24,0.691
1235,-3.04,-2.16,0.689
1236,-3.04,-2.08,0.729
1237,-3.04,-2.0,0.752
1238,-3.04,-1.92,0.729
1239,-3.04,-1.84,0.759
1240,-3.04,-1.76,0.702
1241,-3.04,-1.68,0.646
1242,-3.04,-1.6,0.637
1243,-3.04,-1.52,0.598
1244,-3.04,-1.44,0.577
1245,-3.04,-1.36,0.536
1246,-3.04,-1.28,0.468
1247,-3.04,-1.2,0.432
1248,-3.04,-1.12,0.446
1249,-3.04,-1.04,0.393
1250,-3.04,-0.96,0.355
1251,-3.04,-0.88,0.33
1252,-3.04,-0.8,0.332
1253,-3.04,-0.72,0.289
1254,-3.04,-0.64,0.266
1255,-3.04,-0.56,0.249
1256,-3.04,-0.48,0.228
1257,-3.04,-0.4,0.212
1258,-3.04,-0.32,0.205
1259,-3.04,-0.24,0.192
1260,-3.04,-0.16,0.182
1261,-3.04,-0.08,0.168
1262,-3.04,0.0,0.185
1263,-3.04,0.08,0.167
1264,-3.04,0.16,0.157
1265,-3.04,0.24,0.147
1266,-3.04,0.32,0.14
1267,-3.04,0.4,0.14
1268,-3.04,0.48,0.126
1269,-3.04,0.56,0.133
1270,-3.04,0.64,0.131
1271,-3.04,0.72,0.102
1272,-3.04,0.8,0.109
1273,-3.04,0.88,0.116
1274,-3.04,0.96,0.105
1275,-3.04,1.04,0.122
1276,-3.04,1.12,0.102
1277,-3.04,1.2,0.108
1278,-3.04,1.28,0.101
1279,-3.04,1.36,0.087
1280,-3.04,1.44,0.092
1281,-3.04,1.52,0.102
1282,-3.04,1.6,0.087
1283,-3.04,1.68,0.099
1284,-3.04,1.76,0.09
1285,-3.04,1.84,0.102
1286,-3.04,1.92,0.098
1287,-3.04,2.0,0.104
1288,-3.04,2.08,0.105
1289,-3.04,2.16,0.091
1290,-3.04,2.24,0.091
1291,-3.04,2.32,0.107
1292,-3.04,2.4,0.103
1293,-3.04,2.48,0.112
1294,-3.04,2.56,0.1
1295,-3.04,2.64,0.106
1296,-3.04,2.72,0.106
1297,-3.04,2.8,0.094
1298,-3.04,2.88,0.093
1299,-3.04,2.96,0.118
1300,-3.04,3.04,0.118
1301,-3.04,3.12,0.112
1302,-3.04,3.2,0.099
1303,-3.04,3.28,0.105
1304,-3.04,3.36,0.107
1305,-3.04,3.44,0.1
1306,-3.04,3.52,0.12
1307,-3.04,3.6,0.095
1308,-3.04,3.68,0.094
1309,-3.04,3.76,0.098
1310,-3.04,3.84,0.119
1311,-3.04,3.92,0.099
1312,-3.04,4.0,0.095
1313,-2.96,-4.0,0.77
1314,-2.96,-3.92,0.776
1315,-2.96,-3.84,0.776
1316,-2.96,-3.76,0.754
1317,-2.96,-3.68,0.761
1318,-2.96,-3.6,0.79
1319,-2.96,-3.52,0.773
1320,-2.96,-3.44,0.743
1321,-2.96,-3.36,0.762
1322,-2.96,-3.28,0.778
1323,-2.96,-3.2,0.783
1324,-2.96,-3.12,0.782
1325,-2.96,-3.04,0.783
1326,-2.96,-2.96,0.789
1327,-2.96,-2.88,0.78
1328,-2.96,-2.8,0.789
1329,-2.96,-2.72,0.783
1330,-2.96,-2.64,0.747
1331,-2.96,-2.56,0.745
1332,-2.96,-2.48,0.727
1333,-2.96,-2.4,0.702
1334,-2.96,-2.32,0.686
1335,-2.96,-2.24,0.666
1336,-2.96,-2.16,0.676
1337,-2.96,-2.08,0.734
1338,-2.96,-2.0,0.701
1339,-2.96,-1.92,0.731
1340,-2.96,-1.84,0.757
1341,-2.96,-1.76,0.718
1342,-2.96,-1.68,0.685
1343,-2.96,-1.6,0.654
1344,-2.96,-1.52,0.625
1345,-2.96,-1.44,0.572
1346,-2.96,-1.36,0.557
1347,-2.96,-1.28,0.489
1348,-2.96,-1.2,0.469
1349,-2.96,-1.12,0.444
1350,-2.96,-1.04,0.391
1351,-2.96,-0.96,0.409
1352,-2.96,-0.88,0.37
1353,-2.96,-0.8,0.347
1354,-2.96,-0.72,0.293
1355,-2.96,-0.64,0.293
1356,-2.96,-0.56,0.269
1357,-2.96,-0.48,0.256
1358,-2.96,-0.4,0.218
1359,-2.96,-0.32,0.214
1360,-2.96,-0.24,0.21
1361,-2.96,-0.16,0.174
1362,-2.96,-0.08,0.199
1363,-2.96,0.0,0.187
1364,-2.96,0.08,0.178
1365,-2.96,0.16,0.158
1366,-2.96,0.24,0.161
1367,-2.96,0.32,0.17
1368,-2.96,0.4,0.135
1369,-2.96,0.48,0.141
1370,-2.96,0.56,0.14
1371,-2.96,0.64,0.136
1372,-2.96,0.72,0.133
1373,-2.96,0.8,0.121
1374,-2.96,0.88,0.115
1375,-2.96,0.96,0.106
1376,-2.96,1.04,0.121
1377,-2.96,1.12,0.094
1378,-2.96,1.2,0.119
1379,-2.96,1.28,0.111
1380,-2.96,1.36,0.095
1381,-2.96,1.44,0.094
1382,-2.96,1.52,0.08
1383,-2.96,1.6,0.09
1384,-2.96,1.68,0.089
1385,-2.96,1.76,0.103
1386,-2.96,1.84,0.095
1387,-2.96,1.92,0.098
1388,-2.96,2.0,0.088
1389,-2.96,2.08,0.088
1390,-2.96,2.16,0.096
1391,-2.96,2.24,0.105
1392,-2.96,2.32,0.107
1393,-2.96,2.4,0.087
1394,-2.96,2.48,0.106
1395,-2.96,2.56,0.095
1396,-2.96,2.64,0.104
1397,-2.96,2.72,0.091
1398,-2.96,2.8,0.1
1399,-2.96,2.88,0.105
1400,-2.96,2.96,0.109
1401,-2.96,3.04,0.091
1402,-2.96,3.12,0.101
1403,-2.96,3.2,0.11
1404,-2.96,3.28,0.103
1405,-2.96,3.36,0.103
1406,-2.96,3.44,0.12
1407,-2.96,3.52,0.091
1408,-2.96,3.6,0.092
1409,-2.96,3.68,0.102
1410,-2.96,3.76,0.087
1411,-2.96,3.84,0.099
1412,-2.96,3.92,0.09
1413,-2.96,4.0,0.102
1414,-2.88,-4.0,0.781
1415,-2.88,-3.92,0.777
1416,-2.88,-3.84,0.792
1417,-2.88,-3.76,0.795
1418,-2.88,-3.68,0.795
1419,-2.88,-3.6,0.758
1420,-2.88,-3.52,0.759
1421,-2.88,-3.44,0.773
1422,-2.88,-3.36,0.775
1423,-2.88,-3.28,0.758
1424,-2.88,-3.2,0.794
1425,-2.88,-3.12,0.762
1426,-2.88,-3.04,0.755
1427,-2.88,-2.96,0.779
1428,-2.88,-2.88,0.776
1429,-2.88,-2.8,0.764
1430,-2.88,-2.72,0.764
1431,-2.88,-2.64,0.76
1432,-2.88,-2.56,0.736
1433,-2.88,-2.48,0.727
1434,-2.88,-2.4,0.741
1435,-2.88,-2.32,0.712
1436,-2.88,-2.24,0.714
1437,-2.88,-2.16,0.671
1438,-2.88,-2.08,0.686
1439,-2.88,-2.0,0.699
1440,-2.88,-1.92,0.732
1441,-2.88,-1.84,0.718
1442,-2.88,-1.76,0.753
1443,-2.88,-1.68,0.721
1444,-2.88,-1.6,0.697
1445,-2.88,-1.52,0.652
1446,-2.88,-1.44,0.613
1447,-2.88,-1.36,0.603
1448,-2.88,-1.28,0.559
1449,-2.88,-1.2,0.513
1450,-2.88,-1.12,0.453
1451,-2.88,-1.04,0.469
1452,-2.88,-0.96,0.439
1453,-2.88,-0.88,0.38
1454,-2.88,-0.8,0.374
1455,-2.88,-0.72,0.314
1456,-2.88,-0.64,0.292
1457,-2.88,-0.56,0.281
1458,-2.88,-0.48,0.264
1459,-2.88,-0.4,0.247
1460,-2.88,-0.32,0.247
1461,-2.88,-0.24,0.24
1462,-2.88,-0.16,0.188
1463,-2.88,-0.08,0.195
1464,-2.88,0.0,0.171
1465,-2.88,0.08,0.193
1466,-2.88,0.16,0.176
1467,-2.88,0.24,0.169
1468,-2.88,0.32,0.165
1469,-2.88,0.4,0.141
1470,-2.88,0.48,0.163
1471,-2.88,0.56,0.118
1472,-2.88,0.64,0.138
1473,-2.88,0.72,0.132
1474,-2.88,0.8,0.124
1475,-2.88,0.88,0.127
1476,-2.88,0.96,0.111
1477,-2.88,1.04,0.14
1478,-2.88,1.12,0.102
1479,-2.88,1.2,0.101
1480,-2.88,1.28,0.102
1481,-2.88,1.36,0.086
1482,-2.88,1.44,0.101
1483,-2.88,1.52,0.109
1484,-2.88,1.6,0.107
1485,-2.88,1.68,0.101
1486,-2.88,1.76,0.093
1487,-2.88,1.84,0.085
1488,-2.88,1.92,0.096
1489,-2.88,2.0,0.095
1490,-2.88,2.08,0.106
1491,-2.88,2.16,0.08
1492,-2.88,2.24,0.088
1493,-2.88,2.32,0.108
1494,-2.88,2.4,0.11
1495,-2.88,2.48,0.099
1496,-2.88,2.56,0.102
1497,-2.88,2.64,0.095
1498,-2.88,2.72,0.104
1499,-2.88,2.8,0.098
1500,-2.88,2.88,0.1
1501,-2.88,2.96,0.102
1502,-2.88,3.04,0.099
1503,-2.88,3.12,0.095
1504,-2.88,3.2,0.096
1505,-2.88,3.28,0.093
1506,-2.88,3.36,0.106
1507,-2.88,3.44,0.098
1508,-2.88,3.52,0.11
1509,-2.88,3.6,0.109
1510,-2.88,3.68,0.094
1511,-2.88,3.76,0.112
1512,-2.88,3.84,0.113
1513,-2.88,3.92,0.104
1514,-2.88,4.0,0.099
1515,-2.8,-4.0,0.763
1516,-2.8,-3.92,0.761
1517,-2.8,-3.84,0.778
1518,-2.8,-3.76,0.775
1519,-2.8,-3.68,0.762
1520,-2.8,-3.6,0.784
1521,-2.8,-3.52,0.772
1522,-2.8,-3.44,0.786
1523,-2.8,-3.36,0.744
1524,-2.8,-3.28,0.782
1525,-2.8,-3.2,0.76
1526,-2.8,-3.12,0.773
1527,-2.8,-3.04,0.771
1528,-2.8,-2.96,0.738
1529,-2.8,-2.88,0.782
1530,-2.8,-2.8,0.777
1531,-2.8,-2.72,0.793
1532,-2.8,-2.64,0.763
1533,-2.8,-2.56,0.761
1534,-2.8,-2.48,0.752
1535,-2.8,-2.4,0.734
1536,-2.8,-2.32,0.743
1537,-2.8,-2.24,0.695
1538,-2.8,-2.16,0.688
1539,-2.8,-2.08,0.72
1540,-2.8,-2.0,0.713
1541,-2.8,-1.92,0.725
1542,-2.8,-1.84,0.712
1543,-2.8,-1.76,0.73
1544,-2.8,-1.68,0.749
1545,-2.8,-1.6,0.732
1546,-2.8,-1.52,0.713
1547,-2.8,-1.44,0.636
1548,-2.8,-1.36,0.646
1549,-2.8,-1.28,0.594
1550,-2.8,-1.2,0.59
1551,-2.8,-1.12,0.536
1552,-2.8,-1.04,0.496
1553,-2.8,-0.96,0.466
1554,-2.8,-0.88,0.414
1555,-2.8,-0.8,0.394
1556,-2.8,-0.72,0.369
1557,-2.8,-0.64,0.345
1558,-2.8,-0.56,0.317
1559,-2.8,-0.48,0.289
1560,-2.8,-0.4,0.25
1561,-2.8,-0.32,0.247
1562,-2.8,-0.24,0.242
1563,-2.8,-0.16,0.193
1564,-2.8,-0.08,0.218
1565,-2.8,0.0,0.197
1566,-2.8,0.08,0.196
1567,-2.8,0.16,0.207
1568,-2.8,0.24,0.194
1569,-2.8,0.32,0.168
1570,-2.8,0.4,0.159
1571,-2.8,0.48,0.142
1572,-2.8,0.56,0.17
1573,-2.8,0.64,0.151
1574,-2.8,0.72,0.129
1575,-2.8,0.8,0.119
1576,-2.8,0.88,0.134
1577,-2.8,0.96,0.12
1578,-2.8,1.04,0.122
1579,-2.8,1.12,0.117
1580,-2.8,1.2,0.13
1581,-2.8,1.28,0.11
1582,-2.8,1.36,0.094
1583,-2.8,1.44,0.109
1584,-2.8,1.52,0.096
1585,-2.8,1.6,0.119
1586,-2.8,1.68,0.105
1587,-2.8,1.76,0.096
1588,-2.8,1.84,0.108
1589,-2.8,1.92,0.112
1590,-2.8,2.0,0.116
1591,-2.8,2.08,0.081
1592,-2.8,2.16,0.094
1593,-2.8,2.24,0.113
1594,-2.8,2.32,0.099
1595,-2.8,2.4,0.107
1596,-2.8,2.48,0.091
1597,-2.8,2.56,0.106
1598,-2.8,2.64,0.096
1599,-2.8,2.72,0.104
1600,-2.8,2.8,0.09
1601,-2.8,2.88,0.098
1602,-2.8,2.96,0.103
1603,-2.8,3.04,0.11
1604,-2.8,3.12,0.099
1605,-2.8,3.2,0.094
1606,-2.8,3.28,0.1
1607,-2.8,3.36,0.099
1608,-2.8,3.44,0.101
1609,-2.8,3.52,0.086
1610,-2.8,3.6,0.097
1611,-2.8,3.68,0.098
1612,-2.8,3.76,0.11
1613,-2.8,3.84,0.11
1614,-2.8,3.92,0.095
1615,-2.8,4.0,0.083
1616,-2.72,-4.0,0.774
1617,-2.72,-3.92,0.778
1618,-2.72,-3.84,0.771
1619,-2.72,-3.76,0.79
1620,-2.72,-3.68,0.766
1621,-2.72,-3.6,0.785
1622,-2.72,-3.52,0.746
1623,-2.72,-3.44,0.748
1624,-2.72,-3.36,0.768
1625,-2.72,-3.28,0.768
1626,-2.72,-3.2,0.764
1627,-2.72,-3.12,0.763
1628,-2.72,-3.04,0.759
1629,-2.72,-2.96,0.787
1630,-2.72,-2.88,0.801
1631,-2.72,-2.8,0.795
1632,-2.72,-2.72,0.771
1633,-2.72,-2.64,0.783
1634,-2.72,-2.56,0.804
1635,-2.72,-2.48,0.76
1636,-2.72,-2.4,0.745
1637,-2.72,-2.32,0.749
1638,-2.72,-2.24,0.761
1639,-2.72,-2.16,0.734
1640,-2.72,-2.08,0.701
1641,-2.72,-2.0,0.697
1642,-2.72,-1.92,0.695
1643,-2.72,-1.84,0.723
1644,-2.72,-1.76,0.683
1645,-2.72,-1.68,0.725
1646,-2.72,-1.6,0.751
1647,-2.72,-1.52,0.735
1648,-2.72,-1.44,0.721
1649,-2.72,-1.36,0.66
1650,-2.72,-1.28,0.607
1651,-2.72,-1.2,0.593
1652,-2.72,-1.12,0.573
1653,-2.72,-1.04,0.482
1654,-2.72,-0.96,0.472
1655,-2.72,-0.88,0.439
1656,-2.72,-0.8,0.409
1657,-2.72,-0.72,0.375
1658,-2.72,-0.64,0.355
1659,-2.72,-0.56,0.314
1660,-2.72,-0.48,0.296
1661,-2.72,-0.4,0.305
1662,-2.72,-0.32,0.271
1663,-2.72,-0.24,0.238
1664,-2.72,-0.16,0.239
1665,-2.72,-0.08,0.247
1666,-2.72,0.0,0.226
1667,-2.72,0.08,0.192
1668,-2.72,0.16,0.184
1669,-2.72,0.24,0.171
1670,-2.72,0.32,0.166
1671,-2.72,0.4,0.17
1672,-2.72,0.48,0.165
1673,-2.72,0.56,0.148
1674,-2.72,0.64,0.149
1675,-2.72,0.72,0.145
1676,-2.72,0.8,0.139
1677,-2.72,0.88,0.129
1678,-2.72,0.96,0.138
1679,-2.72,1.04,0.128
1680,-2.72,1.12,0.127
1681,-2.72,1.2,0.093
1682,-2.72,1.28,0.119
1683,-2.72,1.36,0.103
1684,-2.72,1.44,0.119
1685,-2.72,1.52,0.098
1686,-2.72,1.6,0.104
1687,-2.72,1.68,0.109
1688,-2.72,1.76,0.094
1689,-2.72,1.84,0.104
1690,-2.72,1.92,0.085
1691,-2.72,2.0,0.103
1692,-2.72,2.08,0.102
1693,-2.72,2.16,0.11
1694,-2.72,2.24,0.109
1695,-2.72,2.32,0.096
1696,-2.72,2.4,0.099
1697,-2.72,2.48,0.092
1698,-2.72,2.56,0.085
1699,-2.72,2.64,0.093
1700,-2.72,2.72,0.089
1701,-2.72,2.8,0.106
1702,-2.72,2.88,0.106
1703,-2.72,2.96,0.092
1704,-2.72,3.04,0.088
1705,-2.72,3.12,0.105
1706,-2.72,3.2,0.087
1707,-2.72,3.28,0.084
1708,-2.72,3.36,0.092
1709,-2.72,3.44,0.12
1710,-2.72,3.52,0.109
1711,-2.72,3.6,0.103
1712,-2.72,3.68,0.095
1713,-2.72,3.76,0.102
1714,-2.72,3.84,0.087
1715,-2.72,3.92,0.094
1716,-2.72,4.0,0.099
1717,-2.64,-4.0,0.779
1718,-2.64,-3.92,0.784
1719,-2.64,-3.84,0.779
1720,-2.64,-3.76,0.76
1721,-2.64,-3.68,0.754
1722,-2.64,-3.6,0.788
1723,-2.64,-3.52,0.787
1724,-2.64,-3.44,0.789
1725,-2.64,-3.36,0.765
1726,-2.64,-3.28,0.785
1727,-2.64,-3.2,0.765
1728,-2.64,-3.12,0.785
1729,-2.64,-3.04,0.756
1730,-2.64,-2.96,0.756
1731,-2.64,-2.88,0.779
1732,-2.64,-2.8,0.773
1733,-2.64,-2.72,0.79
1734,-2.64,-2.64,0.791
1735,-2.64,-2.56,0.797
1736,-2.64,-2.48,0.764
1737,-2.64,-2.4,0.779
1738,-2.64,-2.32,0.763
1739,-2.64,-2.24,0.746
1740,-2.64,-2.16,0.74
1741,-2.64,-2.08,0.703
1742,-2.64,-2.0,0.72
1743,-2.64,-1.92,0.677
1744,-2.64,-1.84,0.707
1745,-2.64,-1.76,0.686
1746,-2.64,-1.68,0.722
1747,-2.64,-1.6,0.762
1748,-2.64,-1.52,0.741
1749,-2.64,-1.44,0.702
1750,-2.64,-1.36,0.715
1751,-2.64,-1.28,0.68
1752,-2.64,-1.2,0.621
1753,-2.64,-1.12,0.596
1754,-2.64,-1.04,0.544
1755,-2.64,-0.96,0.537
1756,-2.64,-0.88,0.491
1757,-2.64,-0.8,0.429
1758,-2.64,-0.72,0.394
1759,-2.64,-0.64,0.355
1760,-2.64,-0.56,0.356
1761,-2.64,-0.48,0.346
1762,-2.64,-0.4,0.302
1763,-2.64,-0.32,0.288
1764,-2.64,-0.24,0.27
1765,-2.64,-0.16,0.269
1766,-2.64,-0.08,0.237
1767,-2.64,0.0,0.199
1768,-2.64,0.08,0.208
1769,-2.64,0.16,0.179
1770,-2.64,0.24,0.179
1771,-2.64,0.32,0.171
1772,-2.64,0.4,0.186
1773,-2.64,0.48,0.172
1774,-2.64,0.56,0.169
1775,-2.64,0.64,0.139
1776,-2.64,0.72,0.161
1777,-2.64,0.8,0.145
1778,-2.64,0.88,0.15
1779,-2.64,0.96,0.12
1780,-2.64,1.04,0.13
1781,-2.64,1.12,0.119
1782,-2.64,1.2,0.116
1783,-2.64,1.28,0.111
1784,-2.64,1.36,0.118
1785,-2.64,1.44,0.116
1786,-2.64,1.52,0.102
1787,-2.64,1.6,0.098
1788,-2.64,1.68,0.099
1789,-2.64,1.76,0.114
1790,-2.64,1.84,0.099
1791,-2.64,1.92,0.096
1792,-2.64,2.0,0.092
1793,-2.64,2.08,0.102
1794,-2.64,2.16,0.087
1795,-2.64,2.24,0.099
1796,-2.64,2.32,0.09
1797,-2.64,2.4,0.102
1798,-2.64,2.48,0.098
1799,-2.64,2.56,0.104
1800,-2.64,2.64,0.105
1801,-2.64,2.72,0.091
1802,-2.64,2.8,0.091
1803,-2.64,2.88,0.107
1804,-2.64,2.96,0.103
1805,-2.64,3.04,0.112
1806,-2.64,3.12,0.1
1807,-2.64,3.2,0.106
1808,-2.64,3.28,0.106
1809,-2.64,3.36,0.094
1810,-2.64,3.44,0.093
1811,-2.64,3.52,0.118
1812,-2.64,3.6,0.118
1813,-2.64,3.68,0.112
1814,-2.64,3.76,0.099
1815,-2.64,3.84,0.105
1816,-2.64,3.92,0.107
1817,-2.64,4.0,0.1
1818,-2.56,-4.0,0.768
1819,-2.56,-3.92,0.776
1820,-2.56,-3.84,0.781
1821,-2.56,-3.76,0.783
1822,-2.56,-3.68,0.779
1823,-2.56,-3.6,0.789
1824,-2.56,-3.52,0.79
1825,-2.56,-3.44,0.787
1826,-2.56,-3.36,0.764
1827,-2.56,-3.28,0.776
1828,-2.56,-3.2,0.763
1829,-2.56,-3.12,0.755
1830,-2.56,-3.04,0.773
1831,-2.56,-2.96,0.768
1832,-2.56,-2.88,0.781
1833,-2.56,-2.8,0.761
1834,-2.56,-2.72,0.784
1835,-2.56,-2.64,0.758
1836,-2.56,-2.56,0.786
1837,-2.56,-2.48,0.775
1838,-2.56,-2.4,0.777
1839,-2.56,-2.32,0.761
1840,-2.56,-2.24,0.752
1841,-2.56,-2.16,0.733
1842,-2.56,-2.08,0.709
1843,-2.56,-2.0,0.722
1844,-2.56,-1.92,0.718
1845,-2.56,-1.84,0.708
1846,-2.56,-1.76,0.714
1847,-2.56,-1.68,0.721
1848,-2.56,-1.6,0.736
1849,-2.56,-1.52,0.75
1850,-2.56,-1.44,0.74
1851,-2.56,-1.36,0.721
1852,-2.56,-1.28,0.711
1853,-2.56,-1.2,0.679
1854,-2.56,-1.12,0.627
1855,-2.56,-1.04,0.579
1856,-2.56,-0.96,0.524
1857,-2.56,-0.88,0.538
1858,-2.56,-0.8,0.481
1859,-2.56,-0.72,0.416
1860,-2.56,-0.64,0.436
1861,-2.56,-0.56,0.369
1862,-2.56,-0.48,0.384
1863,-2.56,-0.4,0.303
1864,-2.56,-0.32,0.297
1865,-2.56,-0.24,0.298
1866,-2.56,-0.16,0.252
1867,-2.56,-0.08,0.243
1868,-2.56,0.0,0.234
1869,-2.56,0.08,0.232
1870,-2.56,0.16,0.205
1871,-2.56,0.24,0.223
1872,-2.56,0.32,0.19
1873,-2.56,0.4,0.154
1874,-2.56,0.48,0.187
1875,-2.56,0.56,0.177
1876,-2.56,0.64,0.156
1877,-2.56,0.72,0.154
1878,-2.56,0.8,0.143
1879,-2.56,0.88,0.131
1880,-2.56,0.96,0.145
1881,-2.56,1.04,0.12
1882,-2.56,1.12,0.114
1883,-2.56,1.2,0.113
1884,-2.56,1.28,0.109
1885,-2.56,1.36,0.1
1886,-2.56,1.44,0.098
1887,-2.56,1.52,0.124
1888,-2.56,1.6,0.087
1889,-2.56,1.68,0.098
1890,-2.56,1.76,0.089
1891,-2.56,1.84,0.108
1892,-2.56,1.92,0.083
1893,-2.56,2.0,0.12
1894,-2.56,2.08,0.098
1895,-2.56,2.16,0.105
1896,-2.56,2.24,0.099
1897,-2.56,2.32,0.1
1898,-2.56,2.4,0.106
1899,-2.56,2.48,0.114
1900,-2.56,2.56,0.111
1901,-2.56,2.64,0.102
1902,-2.56,2.72,0.088
1903,-2.56,2.8,0.099
1904,-2.56,2.88,0.095
1905,-2.56,2.96,0.102
1906,-2.56,3.04,0.084
1907,-2.56,3.12,0.095
1908,-2.56,3.2,0.079
1909,-2.56,3.28,0.11
1910,-2.56,3.36,0.103
1911,-2.56,3.44,0.103
1912,-2.56,3.52,0.107
1913,-2.56,3.6,0.099
