,muh,mux,success_rate
902,-3.36,3.52,0.102
903,-3.36,3.6,0.09
904,-3.36,3.68,0.093
905,-3.36,3.76,0.103
906,-3.36,3.84,0.11
907,-3.36,3.92,0.094
908,-3.36,4.0,0.111
909,-3.28,-4.0,0.882
910,-3.28,-3.92,0.883
911,-3.28,-3.84,0.893
912,-3.28,-3.76,0.892
913,-3.28,-3.68,0.861
914,-3.28,-3.6,0.889
915,-3.28,-3.52,0.865
916,-3.28,-3.44,0.866
917,-3.28,-3.36,0.861
918,-3.28,-3.28,0.85
919,-3.28,-3.2,0.835
920,-3.28,-3.12,0.837
921,-3.28,-3.04,0.84
922,-3.28,-2.96,0.819
923,-3.28,-2.88,0.808
924,-3.28,-2.8,0.829
925,-3.28,-2.72,0.793
926,-3.28,-2.64,0.796
927,-3.28,-2.56,0.763
928,-3.28,-2.48,0.766
929,-3.28,-2.4,0.732
930,-3.28,-2.32,0.721
931,-3.28,-2.24,0.693
932,-3.28,-2.16,0.653
933,-3.28,-2.08,0.659
934,-3.28,-2.0,0.629
935,-3.28,-1.92,0.591
936,-3.28,-1.84,0.541
937,-3.28,-1.76,0.534
938,-3.28,-1.68,0.51
939,-3.28,-1.6,0.468
940,-3.28,-1.52,0.46
941,-3.28,-1.44,0.4
942,-3.28,-1.36,0.394
943,-3.28,-1.28,0.358
944,-3.28,-1.2,0.325
945,-3.28,-1.12,0.299
946,-3.28,-1.04,0.265
947,-3.28,-0.96,0.258
948,-3.28,-0.88,0.243
949,-3.28,-0.8,0.222
950,-3.28,-0.72,0.213
951,-3.28,-0.64,0.196
952,-3.28,-0.56,0.166
953,-3.28,-0.48,0.2
954,-3.28,-0.4,0.171
955,-3.28,-0.32,0.166
956,-3.28,-0.24,0.154
957,-3.28,-0.16,0.143
958,-3.28,-0.08,0.135
959,-3.28,0.0,0.134
960,-3.28,0.08,0.142
961,-3.28,0.16,0.133
962,-3.28,0.24,0.132
963,-3.28,0.32,0.121
964,-3.28,0.4,0.122
965,-3.28,0.48,0.107
966,-3.28,0.56,0.114
967,-3.28,0.64,0.104
968,-3.28,0.72,0.119
969,-3.28,0.8,0.101
970,-3.28,0.88,0.086
971,-3.28,0.96,0.106
972,-3.28,1.04,0.106
973,-3.28,1.12,0.114
974,-3.28,1.2,0.113
975,-3.28,1.28,0.106
976,-3.28,1.36,0.096
977,-3.28,1.44,0.122
978,-3.28,1.52,0.102
979,-3.28,1.6,0.105
980,-3.28,1.68,0.088
981,-3.28,1.76,0.098
982,-3.28,1.84,0.11
983,-3.28,1.92,0.099
984,-3.28,2.0,0.097
985,-3.28,2.08,0.1
986,-3.28,2.16,0.09
987,-3.28,2.24,0.076
988,-3.28,2.32,0.101
989,-3.28,2.4,0.128
990,-3.28,2.48,0.083
991,-3.28,2.56,0.098
992,-3.28,2.64,0.102
993,-3.28,2.72,0.106
994,-3.28,2.8,0.094
995,-3.28,2.88,0.104
996,-3.28,2.96,0.096
997,-3.28,3.04,0.11
998,-3.28,3.12,0.095
999,-3.28,3.2,0.093
1000,-3.28,3.28,0.11
1001,-3.28,3.36,0.104
1002,-3.28,3.44,0.107
1003,-3.28,3.52,0.087
1004,-3.28,3.6,0.105
1005,-3.28,3.68,0.093
1006,-3.28,3.76,0.103
1007,-3.28,3.84,0.094
1008,-3.28,3.92,0.094
1009,-3.28,4.0,0.107
1010,-3.2,-4.0,0.909
1011,-3.2,-3.92,0.886
1012,-3.2,-3.84,0.881
1013,-3.2,-3.76,0.864
1014,-3.2,-3.68,0.876
1015,-3.2,-3.6,0.859
1016,-3.2,-3.52,0.875
1017,-3.2,-3.44,0.87
1018,-3.2,-3.36,0.862
1019,-3.2,-3.28,0.863
1020,-3.2,-3.2,0.862
1021,-3.2,-3.12,0.844
1022,-3.2,-3.04,0.84
1023,-3.2,-2.96,0.833
1024,-3.2,-2.88,0.839
1025,-3.2,-2.8,0.817
1026,-3.2,-2.72,0.795
1027,-3.2,-2.64,0.78
1028,-3.2,-2.56,0.805
1029,-3.2,-2.48,0.776
1030,-3.2,-2.4,0.753
1031,-3.2,-2.32,0.751
1032,-3.2,-2.24,0.73
1033,-3.2,-2.16,0.701
1034,-3.2,-2.08,0.662
1035,-3.2,-2.0,0.634
1036,-3.2,-1.92,0.637
1037,-3.2,-1.84,0.6
1038,-3.2,-1.76,0.574
1039,-3.2,-1.68,0.513
1040,-3.2,-1.6,0.501
1041,-3.2,-1.52,0.488
1042,-3.2,-1.44,0.445
1043,-3.2,-1.36,0.399
1044,-3.2,-1.28,0.408
1045,-3.2,-1.2,0.349
1046,-3.2,-1.12,0.32
1047,-3.2,-1.04,0.316
1048,-3.2,-0.96,0.289
1049,-3.2,-0.88,0.257
1050,-3.2,-0.8,0.232
1051,-3.2,-0.72,0.237
1052,-3.2,-0.64,0.196
1053,-3.2,-0.56,0.183
1054,-3.2,-0.48,0.187
1055,-3.2,-0.4,0.176
1056,-3.2,-0.32,0.162
1057,-3.2,-0.24,0.177
1058,-3.2,-0.16,0.135
1059,-3.2,-0.08,0.15
1060,-3.2,0.0,0.134
1061,-3.2,0.08,0.126
1062,-3.2,0.16,0.132
1063,-3.2,0.24,0.129
1064,-3.2,0.32,0.116
1065,-3.2,0.4,0.127
1066,-3.2,0.48,0.118
1067,-3.2,0.56,0.13
1068,-3.2,0.64,0.119
1069,-3.2,0.72,0.127
1070,-3.2,0.8,0.106
1071,-3.2,0.88,0.112
1072,-3.2,0.96,0.115
1073,-3.2,1.04,0.11
1074,-3.2,1.12,0.123
1075,-3.2,1.2,0.092
1076,-3.2,1.28,0.1
1077,-3.2,1.36,0.114
1078,-3.2,1.44,0.114
1079,-3.2,1.52,0.105
1080,-3.2,1.6,0.104
1081,-3.2,1.68,0.096
1082,-3.2,1.76,0.095
1083,-3.2,1.84,0.104
1084,-3.2,1.92,0.099
1085,-3.2,2.0,0.092
1086,-3.2,2.08,0.096
1087,-3.2,2.16,0.095
1088,-3.2,2.24,0.092
1089,-3.2,2.32,0.108
1090,-3.2,2.4,0.092
1091,-3.2,2.48,0.114
1092,-3.2,2.56,0.108
1093,-3.2,2.64,0.098
1094,-3.2,2.72,0.087
1095,-3.2,2.8,0.089
1096,-3.2,2.88,0.084
1097,-3.2,2.96,0.109
1098,-3.2,3.04,0.09
1099,-3.2,3.12,0.099
1100,-3.2,3.2,0.105
1101,-3.2,3.28,0.098
1102,-3.2,3.36,0.087
1103,-3.2,3.44,0.118
1104,-3.2,3.52,0.13
1105,-3.2,3.6,0.11
1106,-3.2,3.68,0.121
1107,-3.2,3.76,0.086
1108,-3.2,3.84,0.09
1109,-3.2,3.92,0.106
1110,-3.2,4.0,0.101
1111,-3.12,-4.0,0.89
1112,-3.12,-3.92,0.882
1113,-3.12,-3.84,0.888
1114,-3.12,-3.76,0.878
1115,-3.12,-3.68,0.884
1116,-3.12,-3.6,0.875
1117,-3.12,-3.52,0.888
1118,-3.12,-3.44,0.873
1119,-3.12,-3.36,0.889
1120,-3.12,-3.28,0.872
1121,-3.12,-3.2,0.868
1122,-3.12,-3.12,0.864
1123,-3.12,-3.04,0.85
1124,-3.12,-2.96,0.843
1125,-3.12,-2.88,0.838
1126,-3.12,-2.8,0.818
1127,-3.12,-2.72,0.816
1128,-3.12,-2.64,0.81
1129,-3.12,-2.56,0.814
1130,-3.12,-2.48,0.785
1131,-3.12,-2.4,0.777
1132,-3.12,-2.32,0.772
1133,-3.12,-2.24,0.759
1134,-3.12,-2.16,0.706
1135,-3.12,-2.08,0.692
1136,-3.12,-2.0,0.687
1137,-3.12,-1.92,0.643
1138,-3.12,-1.84,0.62
1139,-3.12,-1.76,0.603
1140,-3.12,-1.68,0.569
1141,-3.12,-1.6,0.525
1142,-3.12,-1.52,0.506
1143,-3.12,-1.44,0.463
1144,-3.12,-1.36,0.443
1145,-3.12,-1.28,0.406
1146,-3.12,-1.2,0.359
1147,-3.12,-1.12,0.348
1148,-3.12,-1.04,0.313
1149,-3.12,-0.96,0.287
1150,-3.12,-0.88,0.282
1151,-3.12,-0.8,0.262
1152,-3.12,-0.72,0.247
1153,-3.12,-0.64,0.236
1154,-3.12,-0.56,0.205
1155,-3.12,-0.48,0.178
1156,-3.12,-0.4,0.174
1157,-3.12,-0.32,0.192
1158,-3.12,-0.24,0.171
1159,-3.12,-0.16,0.146
1160,-3.12,-0.08,0.162
1161,-3.12,0.0,0.134
1162,-3.12,0.08,0.136
1163,-3.12,0.16,0.129
1164,-3.12,0.24,0.133
1165,-3.12,0.32,0.114
1166,-3.12,0.4,0.143
1167,-3.12,0.48,0.137
1168,-3.12,0.56,0.12
1169,-3.12,0.64,0.11
1170,-3.12,0.72,0.117
1171,-3.12,0.8,0.105
1172,-3.12,0.88,0.113
1173,-3.12,0.96,0.11
1174,-3.12,1.04,0.115
1175,-3.12,1.12,0.099
1176,-3.12,1.2,0.115
1177,-3.12,1.28,0.1
1178,-3.12,1.36,0.078
1179,-3.12,1.44,0.107
1180,-3.12,1.52,0.095
1181,-3.12,1.6,0.108
1182,-3.12,1.68,0.102
1183,-3.12,1.76,0.102
1184,-3.12,1.84,0.1
1185,-3.12,1.92,0.093
1186,-3.12,2.0,0.099
1187,-3.12,2.08,0.094
1188,-3.12,2.16,0.101
1189,-3.12,2.24,0.097
1190,-3.12,2.32,0.115
1191,-3.12,2.4,0.102
1192,-3.12,2.48,0.087
1193,-3.12,2.56,0.095
1194,-3.12,2.64,0.099
1195,-3.12,2.72,0.101
1196,-3.12,2.8,0.098
1197,-3.12,2.88,0.11
1198,-3.12,2.96,0.092
1199,-3.12,3.04,0.099
1200,-3.12,3.12,0.1
1201,-3.12,3.2,0.098
1202,-3.12,3.28,0.088
1203,-3.12,3.36,0.095
1204,-3.12,3.44,0.089
1205,-3.12,3.52,0.103
1206,-3.12,3.6,0.099
1207,-3.12,3.68,0.102
1208,-3.12,3.76,0.092
1209,-3.12,3.84,0.094
1210,-3.12,3.92,0.104
1211,-3.12,4.0,0.092
1212,-3.04,-4.0,0.878
1213,-3.04,-3.92,0.887
1214,-3.04,-3.84,0.887
1215,-3.04,-3.76,0.893
1216,-3.04,-3.68,0.873
1217,-3.04,-3.6,0.869
1218,-3.04,-3.52,0.871
1219,-3.04,-3.44,0.886
1220,-3.04,-3.36,0.855
1221,-3.04,-3.28,0.865
1222,-3.04,-3.2,0.876
1223,-3.04,-3.12,0.848
1224,-3.04,-3.04,0.865
1225,-3.04,-2.96,0.862
1226,-3.04,-2.88,0.806
1227,-3.04,-2.8,0.847
1228,-3.04,-2.72,0.825
1229,-3.04,-2.64,0.82
1230,-3.04,-2.56,0.799
1231,-3.04,-2.48,0.784
1232,-3.04,-2.4,0.766
1233,-3.04,-2.32,0.787
1234,-3.04,-2.24,0.774
1235,-3.04,-2.16,0.728
1236,-3.04,-2.08,0.709
1237,-3.04,-2.0,0.703
1238,-3.04,-1.92,0.669
1239,-3.04,-1.84,0.647
1240,-3.04,-1.76,0.629
1241,-3.04,-1.68,0.59
1242,-3.04,-1.6,0.567
1243,-3.04,-1.52,0.532
1244,-3.04,-1.44,0.496
1245,-3.04,-1.36,0.501
1246,-3.04,-1.28,0.456
1247,-3.04,-1.2,0.417
1248,-3.04,-1.12,0.38
1249,-3.04,-1.04,0.361
1250,-3.04,-0.96,0.339
1251,-3.04,-0.88,0.297
1252,-3.04,-0.8,0.301
1253,-3.04,-0.72,0.259
1254,-3.04,-0.64,0.24
1255,-3.04,-0.56,0.227
1256,-3.04,-0.48,0.227
1257,-3.04,-0.4,0.187
1258,-3.04,-0.32,0.152
1259,-3.04,-0.24,0.181
1260,-3.04,-0.16,0.167
1261,-3.04,-0.08,0.154
1262,-3.04,0.0,0.148
1263,-3.04,0.08,0.148
1264,-3.04,0.16,0.125
1265,-3.04,0.24,0.136
1266,-3.04,0.32,0.135
1267,-3.04,0.4,0.115
1268,-3.04,0.48,0.13
1269,-3.04,0.56,0.126
1270,-3.04,0.64,0.125
1271,-3.04,0.72,0.122
1272,-3.04,0.8,0.118
1273,-3.04,0.88,0.11
1274,-3.04,0.96,0.109
1275,-3.04,1.04,0.131
1276,-3.04,1.12,0.108
1277,-3.04,1.2,0.097
1278,-3.04,1.28,0.115
1279,-3.04,1.36,0.112
1280,-3.04,1.44,0.116
1281,-3.04,1.52,0.094
1282,-3.04,1.6,0.105
1283,-3.04,1.68,0.09
1284,-3.04,1.76,0.092
1285,-3.04,1.84,0.091
1286,-3.04,1.92,0.095
1287,-3.04,2.0,0.092
1288,-3.04,2.08,0.087
1289,-3.04,2.16,0.099
1290,-3.04,2.24,0.091
1291,-3.04,2.32,0.102
1292,-3.04,2.4,0.1
1293,-3.04,2.48,0.097
1294,-3.04,2.56,0.091
1295,-3.04,2.64,0.108
1296,-3.04,2.72,0.096
1297,-3.04,2.8,0.104
1298,-3.04,2.88,0.101
1299,-3.04,2.96,0.107
1300,-3.04,3.04,0.112
1301,-3.04,3.12,0.097
1302,-3.04,3.2,0.094
1303,-3.04,3.28,0.088
1304,-3.04,3.36,0.102
1305,-3.04,3.44,0.1
1306,-3.04,3.52,0.11
1307,-3.04,3.6,0.096
1308,-3.04,3.68,0.086
1309,-3.04,3.76,0.099
1310,-3.04,3.84,0.087
1311,-3.04,3.92,0.103
1312,-3.04,4.0,0.105
1313,-2.96,-4.0,0.875
1314,-2.96,-3.92,0.894
1315,-2.96,-3.84,0.885
1316,-2.96,-3.76,0.878
1317,-2.96,-3.68,0.884
1318,-2.96,-3.6,0.879
1319,-2.96,-3.52,0.887
1320,-2.96,-3.44,0.9
1321,-2.96,-3.36,0.888
1322,-2.96,-3.28,0.884
1323,-2.96,-3.2,0.864
1324,-2.96,-3.12,0.878
1325,-2.96,-3.04,0.861
1326,-2.96,-2.96,0.867
1327,-2.96,-2.88,0.833
1328,-2.96,-2.8,0.84
1329,-2.96,-2.72,0.846
1330,-2.96,-2.64,0.846
1331,-2.96,-2.56,0.817
1332,-2.96,-2.48,0.819
1333,-2.96,-2.4,0.806
1334,-2.96,-2.32,0.784
1335,-2.96,-2.24,0.773
1336,-2.96,-2.16,0.741
1337,-2.96,-2.08,0.74
1338,-2.96,-2.0,0.712
1339,-2.96,-1.92,0.735
1340,-2.96,-1.84,0.648
1341,-2.96,-1.76,0.622
1342,-2.96,-1.68,0.626
1343,-2.96,-1.6,0.568
1344,-2.96,-1.52,0.56
1345,-2.96,-1.44,0.536
1346,-2.96,-1.36,0.486
1347,-2.96,-1.28,0.477
1348,-2.96,-1.2,0.422
1349,-2.96,-1.12,0.404
1350,-2.96,-1.04,0.424
1351,-2.96,-0.96,0.364
1352,-2.96,-0.88,0.323
1353,-2.96,-0.8,0.31
1354,-2.96,-0.72,0.282
1355,-2.96,-0.64,0.255
1356,-2.96,-0.56,0.229
1357,-2.96,-0.48,0.196
1358,-2.96,-0.4,0.208
1359,-2.96,-0.32,0.193
1360,-2.96,-0.24,0.17
1361,-2.96,-0.16,0.17
1362,-2.96,-0.08,0.168
1363,-2.96,0.0,0.152
1364,-2.96,0.08,0.169
1365,-2.96,0.16,0.158
1366,-2.96,0.24,0.126
1367,-2.96,0.32,0.13
1368,-2.96,0.4,0.136
1369,-2.96,0.48,0.124
1370,-2.96,0.56,0.122
1371,-2.96,0.64,0.144
1372,-2.96,0.72,0.116
1373,-2.96,0.8,0.115
1374,-2.96,0.88,0.118
1375,-2.96,0.96,0.105
1376,-2.96,1.04,0.114
1377,-2.96,1.12,0.108
1378,-2.96,1.2,0.084
1379,-2.96,1.28,0.125
1380,-2.96,1.36,0.11
1381,-2.96,1.44,0.101
1382,-2.96,1.52,0.11
1383,-2.96,1.6,0.106
1384,-2.96,1.68,0.106
1385,-2.96,1.76,0.113
1386,-2.96,1.84,0.105
1387,-2.96,1.92,0.099
1388,-2.96,2.0,0.107
1389,-2.96,2.08,0.099
1390,-2.96,2.16,0.084
1391,-2.96,2.24,0.081
1392,-2.96,2.32,0.104
1393,-2.96,2.4,0.108
1394,-2.96,2.48,0.093
1395,-2.96,2.56,0.088
1396,-2.96,2.64,0.116
1397,-2.96,2.72,0.091
1398,-2.96,2.8,0.1
1399,-2.96,2.88,0.106
1400,-2.96,2.96,0.094
1401,-2.96,3.04,0.102
1402,-2.96,3.12,0.101
1403,-2.96,3.2,0.098
1404,-2.96,3.28,0.1
1405,-2.96,3.36,0.097
1406,-2.96,3.44,0.107
1407,-2.96,3.52,0.106
1408,-2.96,3.6,0.08
1409,-2.96,3.68,0.099
1410,-2.96,3.76,0.101
1411,-2.96,3.84,0.113
1412,-2.96,3.92,0.099
1413,-2.96,4.0,0.086
1414,-2.88,-4.0,0.88
1415,-2.88,-3.92,0.889
1416,-2.88,-3.84,0.877
1417,-2.88,-3.76,0.884
1418,-2.88,-3.68,0.88
1419,-2.88,-3.6,0.882
1420,-2.88,-3.52,0.888
1421,-2.88,-3.44,0.875
1422,-2.88,-3.36,0.88
1423,-2.88,-3.28,0.878
1424,-2.88,-3.2,0.894
1425,-2.88,-3.12,0.875
1426,-2.88,-3.04,0.868
1427,-2.88,-2.96,0.869
1428,-2.88,-2.88,0.852
1429,-2.88,-2.8,0.845
1430,-2.88,-2.72,0.849
1431,-2.88,-2.64,0.845
1432,-2.88,-2.56,0.819
1433,-2.88,-2.48,0.827
1434,-2.88,-2.4,0.79
1435,-2.88,-2.32,0.785
1436,-2.88,-2.24,0.787
1437,-2.88,-2.16,0.771
1438,-2.88,-2.08,0.759
1439,-2.88,-2.0,0.717
1440,-2.88,-1.92,0.699
1441,-2.88,-1.84,0.685
1442,-2.88,-1.76,0.656
1443,-2.88,-1.68,0.661
1444,-2.88,-1.6,0.63
1445,-2.88,-1.52,0.616
1446,-2.88,-1.44,0.585
1447,-2.88,-1.36,0.516
1448,-2.88,-1.28,0.503
1449,-2.88,-1.2,0.496
1450,-2.88,-1.12,0.448
1451,-2.88,-1.04,0.419
1452,-2.88,-0.96,0.387
1453,-2.88,-0.88,0.327
1454,-2.88,-0.8,0.309
1455,-2.88,-0.72,0.307
1456,-2.88,-0.64,0.289
1457,-2.88,-0.56,0.231
1458,-2.88,-0.48,0.209
1459,-2.88,-0.4,0.224
1460,-2.88,-0.32,0.226
1461,-2.88,-0.24,0.192
1462,-2.88,-0.16,0.198
1463,-2.88,-0.08,0.192
1464,-2.88,0.0,0.172
1465,-2.88,0.08,0.133
1466,-2.88,0.16,0.159
1467,-2.88,0.24,0.148
1468,-2.88,0.32,0.135
1469,-2.88,0.4,0.135
1470,-2.88,0.48,0.131
1471,-2.88,0.56,0.131
1472,-2.88,0.64,0.138
1473,-2.88,0.72,0.123
1474,-2.88,0.8,0.12
1475,-2.88,0.88,0.109
1476,-2.88,0.96,0.103
1477,-2.88,1.04,0.115
1478,-2.88,1.12,0.103
1479,-2.88,1.2,0.1
1480,-2.88,1.28,0.098
1481,-2.88,1.36,0.118
1482,-2.88,1.44,0.091
1483,-2.88,1.52,0.104
1484,-2.88,1.6,0.099
1485,-2.88,1.68,0.106
1486,-2.88,1.76,0.102
1487,-2.88,1.84,0.109
1488,-2.88,1.92,0.105
1489,-2.88,2.0,0.097
1490,-2.88,2.08,0.1
1491,-2.88,2.16,0.11
1492,-2.88,2.24,0.088
1493,-2.88,2.32,0.085
1494,-2.88,2.4,0.097
1495,-2.88,2.48,0.111
1496,-2.88,2.56,0.094
1497,-2.88,2.64,0.086
1498,-2.88,2.72,0.096
1499,-2.88,2.8,0.08
1500,-2.88,2.88,0.101
1501,-2.88,2.96,0.113
1502,-2.88,3.04,0.107
1503,-2.88,3.12,0.09
1504,-2.88,3.2,0.095
1505,-2.88,3.28,0.107
1506,-2.88,3.36,0.106
1507,-2.88,3.44,0.104
1508,-2.88,3.52,0.096
1509,-2.88,3.6,0.11
1510,-2.88,3.68,0.095
1511,-2.88,3.76,0.093
1512,-2.88,3.84,0.11
1513,-2.88,3.92,0.104
1514,-2.88,4.0,0.106
1515,-2.8,-4.0,0.886
1516,-2.8,-3.92,0.904
1517,-2.8,-3.84,0.897
1518,-2.8,-3.76,0.902
1519,-2.8,-3.68,0.898
1520,-2.8,-3.6,0.889
1521,-2.8,-3.52,0.897
1522,-2.8,-3.44,0.884
1523,-2.8,-3.36,0.88
1524,-2.8,-3.28,0.884
1525,-2.8,-3.2,0.875
1526,-2.8,-3.12,0.876
1527,-2.8,-3.04,0.873
1528,-2.8,-2.96,0.877
1529,-2.8,-2.88,0.874
1530,-2.8,-2.8,0.865
1531,-2.8,-2.72,0.859
1532,-2.8,-2.64,0.847
1533,-2.8,-2.56,0.83
1534,-2.8,-2.48,0.831
1535,-2.8,-2.4,0.832
1536,-2.8,-2.32,0.829
1537,-2.8,-2.24,0.807
1538,-2.8,-2.16,0.77
1539,-2.8,-2.08,0.77
1540,-2.8,-2.0,0.769
1541,-2.8,-1.92,0.726
1542,-2.8,-1.84,0.709
1543,-2.8,-1.76,0.685
1544,-2.8,-1.68,0.68
1545,-2.8,-1.6,0.65
1546,-2.8,-1.52,0.644
1547,-2.8,-1.44,0.587
1548,-2.8,-1.36,0.572
1549,-2.8,-1.28,0.538
1550,-2.8,-1.2,0.52
1551,-2.8,-1.12,0.499
1552,-2.8,-1.04,0.468
1553,-2.8,-0.96,0.385
1554,-2.8,-0.88,0.405
1555,-2.8,-0.8,0.333
1556,-2.8,-0.72,0.322
1557,-2.8,-0.64,0.313
1558,-2.8,-0.56,0.277
1559,-2.8,-0.48,0.283
1560,-2.8,-0.4,0.248
1561,-2.8,-0.32,0.225
1562,-2.8,-0.24,0.206
1563,-2.8,-0.16,0.21
1564,-2.8,-0.08,0.196
1565,-2.8,0.0,0.168
1566,-2.8,0.08,0.143
1567,-2.8,0.16,0.177
1568,-2.8,0.24,0.157
1569,-2.8,0.32,0.134
1570,-2.8,0.4,0.133
1571,-2.8,0.48,0.131
1572,-2.8,0.56,0.141
1573,-2.8,0.64,0.131
1574,-2.8,0.72,0.13
1575,-2.8,0.8,0.105
1576,-2.8,0.88,0.124
1577,-2.8,0.96,0.134
1578,-2.8,1.04,0.102
1579,-2.8,1.12,0.108
1580,-2.8,1.2,0.108
1581,-2.8,1.28,0.106
1582,-2.8,1.36,0.097
1583,-2.8,1.44,0.114
1584,-2.8,1.52,0.101
1585,-2.8,1.6,0.103
1586,-2.8,1.68,0.09
1587,-2.8,1.76,0.114
1588,-2.8,1.84,0.11
1589,-2.8,1.92,0.104
1590,-2.8,2.0,0.094
1591,-2.8,2.08,0.1
1592,-2.8,2.16,0.113
1593,-2.8,2.24,0.103
1594,-2.8,2.32,0.1
1595,-2.8,2.4,0.108
1596,-2.8,2.48,0.101
1597,-2.8,2.56,0.106
1598,-2.8,2.64,0.101
1599,-2.8,2.72,0.105
1600,-2.8,2.8,0.096
1601,-2.8,2.88,0.087
1602,-2.8,2.96,0.09
1603,-2.8,3.04,0.102
1604,-2.8,3.12,0.103
1605,-2.8,3.2,0.089
1606,-2.8,3.28,0.097
1607,-2.8,3.36,0.116
1608,-2.8,3.44,0.083
1609,-2.8,3.52,0.109
1610,-2.8,3.6,0.102
1611,-2.8,3.68,0.099
1612,-2.8,3.76,0.105
1613,-2.8,3.84,0.098
1614,-2.8,3.92,0.098
1615,-2.8,4.0,0.116
1616,-2.72,-4.0,0.891
1617,-2.72,-3.92,0.896
1618,-2.72,-3.84,0.888
1619,-2.72,-3.76,0.896
1620,-2.72,-3.68,0.896
1621,-2.72,-3.6,0.887
1622,-2.72,-3.52,0.896
1623,-2.72,-3.44,0.882
1624,-2.72,-3.36,0.903
1625,-2.72,-3.28,0.88
1626,-2.72,-3.2,0.9
1627,-2.72,-3.12,0.87
1628,-2.72,-3.04,0.856
1629,-2.72,-2.96,0.879
1630,-2.72,-2.88,0.878
1631,-2.72,-2.8,0.875
1632,-2.72,-2.72,0.845
1633,-2.72,-2.64,0.868
1634,-2.72,-2.56,0.84
1635,-2.72,-2.48,0.825
1636,-2.72,-2.4,0.807
1637,-2.72,-2.32,0.818
1638,-2.72,-2.24,0.816
1639,-2.72,-2.16,0.809
1640,-2.72,-2.08,0.815
1641,-2.72,-2.0,0.782
1642,-2.72,-1.92,0.743
1643,-2.72,-1.84,0.755
1644,-2.72,-1.76,0.718
1645,-2.72,-1.68,0.71
1646,-2.72,-1.6,0.677
1647,-2.72,-1.52,0.646
1648,-2.72,-1.44,0.597
1649,-2.72,-1.36,0.598
1650,-2.72,-1.28,0.553
1651,-2.72,-1.2,0.53
1652,-2.72,-1.12,0.493
1653,-2.72,-1.04,0.477
1654,-2.72,-0.96,0.464
1655,-2.72,-0.88,0.433
1656,-2.72,-0.8,0.389
1657,-2.72,-0.72,0.339
1658,-2.72,-0.64,0.341
1659,-2.72,-0.56,0.285
1660,-2.72,-0.48,0.281
1661,-2.72,-0.4,0.277
1662,-2.72,-0.32,0.236
1663,-2.72,-0.24,0.224
1664,-2.72,-0.16,0.194
1665,-2.72,-0.08,0.2
1666,-2.72,0.0,0.19
1667,-2.72,0.08,0.175
1668,-2.72,0.16,0.167
1669,-2.72,0.24,0.166
1670,-2.72,0.32,0.164
1671,-2.72,0.4,0.133
1672,-2.72,0.48,0.166
1673,-2.72,0.56,0.126
1674,-2.72,0.64,0.111
1675,-2.72,0.72,0.126
1676,-2.72,0.8,0.131
1677,-2.72,0.88,0.103
1678,-2.72,0.96,0.108
1679,-2.72,1.04,0.103
1680,-2.72,1.12,0.13
1681,-2.72,1.2,0.113
1682,-2.72,1.28,0.112
1683,-2.72,1.36,0.113
1684,-2.72,1.44,0.115
1685,-2.72,1.52,0.091
1686,-2.72,1.6,0.109
1687,-2.72,1.68,0.104
1688,-2.72,1.76,0.108
1689,-2.72,1.84,0.093
1690,-2.72,1.92,0.096
1691,-2.72,2.0,0.103
1692,-2.72,2.08,0.107
1693,-2.72,2.16,0.098
1694,-2.72,2.24,0.101
1695,-2.72,2.32,0.094
1696,-2.72,2.4,0.103
1697,-2.72,2.48,0.089
1698,-2.72,2.56,0.102
1699,-2.72,2.64,0.104
1700,-2.72,2.72,0.085
1701,-2.72,2.8,0.119
1702,-2.72,2.88,0.106
1703,-2.72,2.96,0.095
1704,-2.72,3.04,0.109
1705,-2.72,3.12,0.097
1706,-2.72,3.2,0.099
1707,-2.72,3.28,0.093
1708,-2.72,3.36,0.124
1709,-2.72,3.44,0.087
1710,-2.72,3.52,0.091
1711,-2.72,3.6,0.098
1712,-2.72,3.68,0.107
1713,-2.72,3.76,0.099
1714,-2.72,3.84,0.087
1715,-2.72,3.92,0.095
1716,-2.72,4.0,0.089
1717,-2.64,-4.0,0.908
1718,-2.64,-3.92,0.89
1719,-2.64,-3.84,0.871
1720,-2.64,-3.76,0.878
1721,-2.64,-3.68,0.896
1722,-2.64,-3.6,0.9
1723,-2.64,-3.52,0.88
1724,-2.64,-3.44,0.874
1725,-2.64,-3.36,0.885
1726,-2.64,-3.28,0.873
1727,-2.64,-3.2,0.868
1728,-2.64,-3.12,0.874
1729,-2.64,-3.04,0.874
1730,-2.64,-2.96,0.893
1731,-2.64,-2.88,0.87
1732,-2.64,-2.8,0.875
1733,-2.64,-2.72,0.862
1734,-2.64,-2.64,0.853
1735,-2.64,-2.56,0.866
1736,-2.64,-2.48,0.841
1737,-2.64,-2.4,0.853
1738,-2.64,-2.32,0.836
1739,-2.64,-2.24,0.839
1740,-2.64,-2.16,0.786
1741,-2.64,-2.08,0.79
1742,-2.64,-2.0,0.79
1743,-2.64,-1.92,0.79
1744,-2.64,-1.84,0.774
1745,-2.64,-1.76,0.749
1746,-2.64,-1.68,0.684
1747,-2.64,-1.6,0.71
1748,-2.64,-1.52,0.682
1749,-2.64,-1.44,0.651
1750,-2.64,-1.36,0.606
1751,-2.64,-1.28,0.586
1752,-2.64,-1.2,0.565
1753,-2.64,-1.12,0.497
1754,-2.64,-1.04,0.493
